HGNC ID	Approved symbol	Accession numbers	entrezid
HGNC:299	ADTB2		
HGNC:300	ADTG		
HGNC:21214	ADTRP	AJ420520	84830.0
HGNC:301	AE1		
HGNC:302	AE2		
HGNC:303	AEBP1	D86479	165.0
HGNC:24051	AEBP2		121536.0
HGNC:305	AEMK		
HGNC:25722	AEN	BC020988	64782.0
HGNC:306	AEPLC		
HGNC:308	AEZ		
HGNC:309	AF8T		
HGNC:310	AFA		
HGNC:24017	AFAP1	AB209676	60312.0
HGNC:28141	AFAP1-AS1	BC004397	84740.0
HGNC:26714	AFAP1L1	AK094067	134265.0
HGNC:25901	AFAP1L2	BC024314	84632.0
HGNC:311	AFCP		
HGNC:312	AFD1		
HGNC:7137	AFDN	AB011399	4301.0
HGNC:21236	AFDN-DT		653483.0
HGNC:7135	AFF1	L22179	4299.0
HGNC:53447	AFF1-AS1		100506746.0
HGNC:3776	AFF2	U48436	2334.0
HGNC:41334	AFF2-IT1		100874269.0
HGNC:6473	AFF3	U34360	3899.0
HGNC:17869	AFF4	AF197927	27125.0
HGNC:55235	AFF4-DT		118597833.0
HGNC:16411	AFG1L	AF520418	246269.0
HGNC:313	AFG3		
HGNC:314	AFG3L1P	AJ001495	172.0
HGNC:315	AFG3L2	Y18314	10939.0
HGNC:24169	AFG3L2P1		347028.0
HGNC:316	AFM	L32140	173.0
HGNC:20910	AFMID	BX648442	125061.0
HGNC:317	AFP	V01514	174.0
HGNC:25951	AFTPH	AB073356	54812.0
HGNC:52788	AFTPH-DT		101927402.0
HGNC:318	AGA	X55330	175.0
HGNC:27730	AGA-DT		285500.0
HGNC:16922	AGAP1	AF413078	116987.0
HGNC:41427	AGAP1-IT1		100506749.0
HGNC:16921	AGAP2	AF413077	116986.0
HGNC:48633	AGAP2-AS1	BC039697, BC069024	100130776.0
HGNC:16923	AGAP3	AF413079	116988.0
HGNC:23459	AGAP4	AF411132	119016.0
HGNC:23467	AGAP5		729092.0
HGNC:23466	AGAP6		414189.0
HGNC:23465	AGAP7P		653268.0
HGNC:23464	AGAP8		
HGNC:23463	AGAP9		642517.0
HGNC:23462	AGAP10		
HGNC:23659	AGAP10P		653234.0
HGNC:29421	AGAP11		119385.0
HGNC:23661	AGAP12P	BC127745	414224.0
HGNC:23499	AGAP13P	AF411132	728005.0
HGNC:23660	AGAP14P		653259.0
HGNC:26504	AGBL1	AK056872	123624.0
HGNC:48617	AGBL1-AS1		727915.0
HGNC:26296	AGBL2		79841.0
HGNC:27981	AGBL3	BC030651	340351.0
HGNC:25892	AGBL4	AK027348	84871.0
HGNC:41123	AGBL4-AS1		101929721.0
HGNC:41482	AGBL4-IT1		100874313.0
HGNC:26147	AGBL5	BC007415	60509.0
HGNC:41133	AGBL5-AS1		100874031.0
HGNC:41484	AGBL5-IT1		106481744.0
HGNC:320	AGER	M91211	177.0
HGNC:5175	AGFG1		3267.0
HGNC:5177	AGFG2	AF015042	3268.0
HGNC:24684	AGGF1	AK001145	55109.0
HGNC:38051	AGGF1P1		100132380.0
HGNC:38052	AGGF1P2		644435.0
HGNC:38053	AGGF1P3		391552.0
HGNC:38054	AGGF1P4		100129351.0
HGNC:51741	AGGF1P5		100128103.0
HGNC:51744	AGGF1P6		106481737.0
HGNC:51740	AGGF1P7		100132606.0
HGNC:51745	AGGF1P8		100128804.0
HGNC:51746	AGGF1P9		100127958.0
HGNC:51747	AGGF1P10		100288774.0
HGNC:21869	AGK	BC022777	55750.0
HGNC:55356	AGK-DT		105375538.0
HGNC:37661	AGKP1		359793.0
HGNC:55132	AGKP2		392543.0
HGNC:321	AGL	BC078663	178.0
HGNC:18407	AGMAT	AY057097	79814.0
HGNC:33784	AGMO		392636.0
HGNC:322	AGMX1		
HGNC:323	AGMX2		
HGNC:3262	AGO1	AF093097	26523.0
HGNC:3263	AGO2	AF121255	27161.0
HGNC:18421	AGO3	AB046787	192669.0
HGNC:18424	AGO4	AB046787	192670.0
HGNC:324	AGPAT1	U56417	10554.0
HGNC:325	AGPAT2	AF000237	10555.0
HGNC:326	AGPAT3	AF156774	56894.0
HGNC:20885	AGPAT4	AF156776	56895.0
HGNC:20988	AGPAT4-IT1	AK026765	79992.0
HGNC:20886	AGPAT5	AF375789	55326.0
HGNC:37709	AGPAT5P1		646231.0
HGNC:327	AGPS	Y09443	8540.0
HGNC:328	AGR2	AF038451	10551.0
HGNC:24167	AGR3	AY069977	155465.0
HGNC:329	AGRN		375790.0
HGNC:330	AGRP	U88063	181.0
HGNC:331	AGS		
HGNC:332	AGS1		
HGNC:31917	AGS2		
HGNC:333	AGT	K02215	183.0
HGNC:334	AGTBP		
HGNC:335	AGTIL		
HGNC:17258	AGTPBP1	AB028958	23287.0
HGNC:336	AGTR1	M87290	185.0
HGNC:337	AGTR1B		
HGNC:338	AGTR2	AY324607	186.0
HGNC:13539	AGTRAP	AF165187	57085.0
HGNC:340	AGTRL2		
HGNC:341	AGXT	D13368	189.0
HGNC:14412	AGXT2	AJ292204	64902.0
HGNC:342	AHC		
HGNC:24618	AHCTF1		25909.0
HGNC:24620	AHCTF1P1		285116.0
HGNC:343	AHCY	M61832	191.0
HGNC:344	AHCYL1	U82761	10768.0
HGNC:22204	AHCYL2	AB020635	23382.0
HGNC:44993	AHCYP1		340844.0
HGNC:44994	AHCYP2		392387.0
HGNC:44995	AHCYP3		402093.0
HGNC:44996	AHCYP4		129560.0
HGNC:44997	AHCYP5		391470.0
HGNC:44998	AHCYP6		100419714.0
HGNC:44999	AHCYP7		645486.0
HGNC:45000	AHCYP8		107063538.0
HGNC:25230	AHDC1	AK125431	27245.0
HGNC:345	AHDS		
HGNC:21575	AHI1	AJ459824	54806.0
HGNC:32526	AHI1-DT		100131814.0
HGNC:347	AHNAK	M80899	79026.0
HGNC:20125	AHNAK2	AB095939	113146.0
HGNC:348	AHR	L19872	196.0
HGNC:346	AHRR	AB033060	57491.0
HGNC:1189	AHSA1	AJ243310	10598.0
HGNC:20437	AHSA2P	AK092817	130872.0
HGNC:349	AHSG	D67013, M16961	197.0
HGNC:18075	AHSP	AF208865	51327.0
HGNC:350	AIC		
HGNC:13203	AICDA	AB040430	57379.0
HGNC:25761	AIDA	BC043142	64853.0
HGNC:54663	AIDAP1		646050.0
HGNC:54664	AIDAP2		646890.0
HGNC:54665	AIDAP3		100128360.0
HGNC:351	AIED		
HGNC:352	AIF1	U19713	199.0
HGNC:28904	AIF1L	AL136566	83543.0
HGNC:8768	AIFM1	AF100928	9131.0
HGNC:44884	AIFM1P1		645120.0
HGNC:21411	AIFM2	AK027403	84883.0
HGNC:26398	AIFM3	AK094844	150209.0
HGNC:21607	AIG1	AF153605	51390.0
HGNC:43926	AIG1P1		106479028.0
HGNC:353	AIH1		
HGNC:354	AIH2		
HGNC:355	AIH3		
HGNC:357	AIM2	AF024714	9447.0
HGNC:10648	AIMP1	U10117	9255.0
HGNC:16543	AIMP1P1	AL136992	170547.0
HGNC:43693	AIMP1P2		100873064.0
HGNC:20609	AIMP2	U24169	7965.0
HGNC:358	AIP	U31913	9049.0
HGNC:359	AIPL1	AF148864	23746.0
HGNC:360	AIRE	AB006684	326.0
HGNC:34515	AIRN		100271873.0
HGNC:16304	AIS1		
HGNC:23054	AIS2		
HGNC:23083	AIS3		
HGNC:30801	AJAP1	AF175409	55966.0
HGNC:37284	AJM1		389813.0
HGNC:20250	AJUBA	AK025567	84962.0
HGNC:55449	AJUBA-DT		107984660.0
HGNC:361	AK1	J04809	203.0
HGNC:362	AK2	U84371	204.0
HGNC:24037	AK2P1	AF056332	266920.0
HGNC:33542	AK2P2		339736.0
HGNC:17376	AK3	BC013771	50808.0
HGNC:31099	AK3P2		100419074.0
HGNC:39062	AK3P3		100419075.0
HGNC:39063	AK3P4		100129959.0
HGNC:39064	AK3P5		100288319.0
HGNC:39065	AK3P6		100873789.0
HGNC:363	AK4	AK025926	205.0
HGNC:364	AK4P1	X60674	206.0
HGNC:39066	AK4P2		100132104.0
HGNC:21596	AK4P3		645619.0
HGNC:39067	AK4P4		100128705.0
HGNC:39068	AK4P5		100526416.0
HGNC:39069	AK4P6		649288.0
HGNC:365	AK5	AF062595	26289.0
HGNC:366	AK6		
HGNC:49151	AK6		102157402.0
HGNC:51678	AK6P1		100132086.0
HGNC:51679	AK6P2		100128817.0
HGNC:20091	AK7	AK057426	122481.0
HGNC:26526	AK8	AK093446	158067.0
HGNC:33814	AK9	AK131244, BC146443, BC087860	221264.0
HGNC:28285	AKAIN1		642597.0
HGNC:367	AKAP1	X97335	8165.0
HGNC:55339	AKAP1-DT		119139901.0
HGNC:372	AKAP2	AB023137	
HGNC:373	AKAP3	U85715	10566.0
HGNC:374	AKAP4	AF072756	8852.0
HGNC:375	AKAP5	M90359	9495.0
HGNC:376	AKAP6	AB002309	9472.0
HGNC:377	AKAP7	AF047715	9465.0
HGNC:378	AKAP8	Y11997	10270.0
HGNC:29857	AKAP8L	BC000713	26993.0
HGNC:49758	AKAP8P1		646114.0
HGNC:379	AKAP9	AF091711	10142.0
HGNC:368	AKAP10	AF037439	11216.0
HGNC:369	AKAP11	AB014529	11215.0
HGNC:39939	AKAP11-IT1		
HGNC:370	AKAP12	U81607	9590.0
HGNC:371	AKAP13	M90360	11214.0
HGNC:55975	AKAP13-AS1		123466214.0
HGNC:24061	AKAP14	AF514780	158798.0
HGNC:18783	AKAP17A	L03426	8227.0
HGNC:38514	AKAP17BP		139516.0
HGNC:21618	AKD2		
HGNC:1170	AKIP1	AF512007	56672.0
HGNC:25744	AKIRIN1	AK022728	79647.0
HGNC:50794	AKIRIN1P1		100418731.0
HGNC:50797	AKIRIN1P2		106480306.0
HGNC:21407	AKIRIN2	BC000764	55122.0
HGNC:28822	AKIRIN2-AS1		
HGNC:50796	AKIRIN2P1		100216487.0
HGNC:24108	AKNA	AK024431	80709.0
HGNC:28398	AKNAD1	AK095517	254268.0
HGNC:380	AKR1A1	J04794	10327.0
HGNC:381	AKR1B1	J04795	231.0
HGNC:420	AKR1B1P1		401982.0
HGNC:425	AKR1B1P2	M84454	236.0
HGNC:422	AKR1B1P3		729347.0
HGNC:423	AKR1B1P4		390402.0
HGNC:20002	AKR1B1P5		390482.0
HGNC:33498	AKR1B1P6		100129769.0
HGNC:33497	AKR1B1P7		126242.0
HGNC:33496	AKR1B1P8		392525.0
HGNC:382	AKR1B10	AF052577	57016.0
HGNC:45062	AKR1B10P1		340888.0
HGNC:45063	AKR1B10P2		643582.0
HGNC:383	AKR1B11		
HGNC:37281	AKR1B15		441282.0
HGNC:384	AKR1C1	D26124	1645.0
HGNC:385	AKR1C2	L32592	1646.0
HGNC:386	AKR1C3	L43839	8644.0
HGNC:387	AKR1C4	M33375	1109.0
HGNC:44679	AKR1C5P		100996684.0
HGNC:44680	AKR1C6P		389932.0
HGNC:44681	AKR1C7P		648947.0
HGNC:23469	AKR1C8		340811.0
HGNC:388	AKR1D1	Z28339	6718.0
HGNC:11288	AKR1D1P1	AF283650	80701.0
HGNC:23437	AKR1E2	AB040820	83592.0
HGNC:389	AKR7A2	AF026947	8574.0
HGNC:24062	AKR7A2P1	AJ277796	246182.0
HGNC:55059	AKR7A2P2		159007.0
HGNC:390	AKR7A3	AF040639	22977.0
HGNC:24056	AKR7L		246181.0
HGNC:391	AKT1	M63167	207.0
HGNC:28426	AKT1S1	BC022241	84335.0
HGNC:392	AKT2	M77198	208.0
HGNC:393	AKT3	AF124141	10000.0
HGNC:41304	AKT3-IT1		100874263.0
HGNC:16710	AKTIP	AK023320	64400.0
HGNC:394	AKU		
HGNC:395	ALAD	M13928	210.0
HGNC:396	ALAS1	X56351	211.0
HGNC:397	ALAS2		212.0
HGNC:398	ALAS3		
HGNC:399	ALB	V00494	213.0
HGNC:400	ALCAM	AK054632	214.0
HGNC:401	ALD		
HGNC:402	ALDH1A1	K03000	216.0
HGNC:15472	ALDH1A2	AB015228	8854.0
HGNC:27515	ALDH1A2-AS1		283665.0
HGNC:409	ALDH1A3	U07919	220.0
HGNC:55416	ALDH1A3-AS1		101927751.0
HGNC:407	ALDH1B1	M63967	219.0
HGNC:3978	ALDH1L1	AF052732	10840.0
HGNC:40244	ALDH1L1-AS1		100874204.0
HGNC:42446	ALDH1L1-AS2		100862662.0
HGNC:26777	ALDH1L2	AK095827	160428.0
HGNC:404	ALDH2	M26760	217.0
HGNC:405	ALDH3A1	M74542	218.0
HGNC:403	ALDH3A2	L47162	224.0
HGNC:410	ALDH3B1	U10868	221.0
HGNC:411	ALDH3B2	U37519	222.0
HGNC:406	ALDH4A1	U24266	8659.0
HGNC:408	ALDH5A1	L34820	7915.0
HGNC:7179	ALDH6A1	M93405	4329.0
HGNC:877	ALDH7A1	S74728	501.0
HGNC:878	ALDH7A1P1	AF002693	541.0
HGNC:879	ALDH7A1P2		542.0
HGNC:880	ALDH7A1P3	AF002694	543.0
HGNC:881	ALDH7A1P4	AF002695	544.0
HGNC:15471	ALDH8A1	AL021939	64577.0
HGNC:412	ALDH9A1	U34252	223.0
HGNC:28114	ALDH16A1	AY007096	126133.0
HGNC:9722	ALDH18A1	X94453	5832.0
HGNC:413	ALDL1		
HGNC:414	ALDOA	X05236	226.0
HGNC:415	ALDOAP1		391538.0
HGNC:416	ALDOAP2	M21191	228.0
HGNC:417	ALDOB	X01098	229.0
HGNC:418	ALDOC	AF054987	230.0
HGNC:419	ALDR1		
HGNC:421	ALDRL2		
HGNC:424	ALDRL5		
HGNC:426	ALFN1		
HGNC:18294	ALG1	AB019038	56052.0
HGNC:33721	ALG1L	BC073816	200810.0
HGNC:37258	ALG1L2	BC127756	644974.0
HGNC:44372	ALG1L3P		100132066.0
HGNC:44374	ALG1L5P		647415.0
HGNC:44375	ALG1L6P		339879.0
HGNC:44376	ALG1L7P		728263.0
HGNC:44377	ALG1L8P		645015.0
HGNC:44378	ALG1L9P		285407.0
HGNC:44379	ALG1L10P		106479037.0
HGNC:44380	ALG1L11P		106480789.0
HGNC:44381	ALG1L12P		100421097.0
HGNC:44382	ALG1L13P		106479038.0
HGNC:44383	ALG1L14P		100996649.0
HGNC:44384	ALG1L15P		730086.0
HGNC:23159	ALG2	AK027417	85365.0
HGNC:23056	ALG3	BC002839	10195.0
HGNC:45159	ALG3P1		442131.0
HGNC:20266	ALG5	AF088028	29880.0
HGNC:23157	ALG6	AF063604	29929.0
HGNC:23161	ALG8	AJ224875	79053.0
HGNC:15672	ALG9		79796.0
HGNC:41409	ALG9-IT1		100874303.0
HGNC:23162	ALG10	AJ312278	84920.0
HGNC:31088	ALG10B	AY845858	144245.0
HGNC:32456	ALG11	AK025456	440138.0
HGNC:19358	ALG12	AJ303120	79087.0
HGNC:30881	ALG13	AF220051	79868.0
HGNC:41277	ALG13-AS1		106478971.0
HGNC:28287	ALG14		199857.0
HGNC:41192	ALG14-AS1		101928098.0
HGNC:427	ALK	D45915	238.0
HGNC:33775	ALKAL1		389658.0
HGNC:27683	ALKAL2		285016.0
HGNC:17911	ALKBH1	X91992	8846.0
HGNC:32487	ALKBH2	AY754389	121642.0
HGNC:30141	ALKBH3	AB042029	221120.0
HGNC:48670	ALKBH3-AS1		100507300.0
HGNC:21900	ALKBH4	BC017096	54784.0
HGNC:25996	ALKBH5	AK000315	54890.0
HGNC:28243	ALKBH6	BM713594	84964.0
HGNC:21306	ALKBH7	AY427650	84266.0
HGNC:25189	ALKBH8	AF086489	91801.0
HGNC:17377	ALLC	AF215924	55821.0
HGNC:428	ALMS1	AB002326	7840.0
HGNC:41305	ALMS1-IT1	BC041487	100874291.0
HGNC:29586	ALMS1P1	BC014492	200420.0
HGNC:435	ALOX5	J03571	240.0
HGNC:436	ALOX5AP	AH001462	241.0
HGNC:429	ALOX12	M35418	239.0
HGNC:51342	ALOX12-AS1	AK074580	100506713.0
HGNC:430	ALOX12B	AF038461	242.0
HGNC:431	ALOX12P1	M87004	243.0
HGNC:432	ALOX12P2	AF020774	245.0
HGNC:433	ALOX15	M23892	246.0
HGNC:434	ALOX15B	U78294	247.0
HGNC:13742	ALOX15P1		100652883.0
HGNC:39027	ALOX15P2		642959.0
HGNC:13743	ALOXE3	AJ269499	59344.0
HGNC:44238	ALOXE3P1		100420216.0
HGNC:441	ALPG	J04948	251.0
HGNC:437	ALPI	M15694	248.0
HGNC:20917	ALPK1	AY044164	80216.0
HGNC:20565	ALPK2	AY044450	115701.0
HGNC:17574	ALPK3	AY044449	57538.0
HGNC:438	ALPL	BC021289	249.0
HGNC:439	ALPP	M14169	250.0
HGNC:440	ALPPL1		
HGNC:14016	ALPPP	AF307337	260330.0
HGNC:442	ALS1		
HGNC:443	ALS2	AB053305	57679.0
HGNC:20605	ALS2CL	AK074118	259173.0
HGNC:13204	ALS2CR1		
HGNC:14433	ALS2CR6		
HGNC:14441	ALS2CR14		
HGNC:14443	ALS2CR16		
HGNC:14444	ALS2CR17		
HGNC:14445	ALS2CR18		
HGNC:444	ALS3		
HGNC:446	ALS5		
HGNC:34540	ALS6		
HGNC:34539	ALS7		
HGNC:448	ALUNC		
HGNC:1494	ALX1	U31986	8092.0
HGNC:449	ALX3	AF008203	257.0
HGNC:450	ALX4	AF294629	60529.0
HGNC:19071	ALYREF	AF047002	10189.0
HGNC:451	AMACR	AF047020	23600.0
HGNC:452	AMBN	AF209780	258.0
HGNC:453	AMBP	X04494	259.0
HGNC:25990	AMBRA1	AB051523	55626.0
HGNC:454	AMCD1		
HGNC:455	AMCD2B		
HGNC:456	AMCN		
HGNC:457	AMD1	M88006	262.0
HGNC:44898	AMD1P1		100133024.0
HGNC:460	AMD1P2	U02035	263.0
HGNC:51608	AMD1P3		728931.0
HGNC:51609	AMD1P4		100129761.0
HGNC:458	AMD2		
HGNC:28577	AMDHD1	AB075878	144193.0
HGNC:24262	AMDHD2	AF132948	51005.0
HGNC:459	AMDM		
HGNC:461	AMELX		265.0
HGNC:462	AMELY	M86933	266.0
HGNC:26837	AMER1	AK097146	139285.0
HGNC:26360	AMER2	AK055049	219287.0
HGNC:26771	AMER3	AK095696	205147.0
HGNC:463	AMFR	L35233	267.0
HGNC:464	AMH	K03474	268.0
HGNC:465	AMHR2	AF172932	269.0
HGNC:20824	AMIGO1		57463.0
HGNC:24073	AMIGO2		347902.0
HGNC:24075	AMIGO3		386724.0
HGNC:466	AMLCR2		9163.0
HGNC:467	AMMECR1	AJ007014	9949.0
HGNC:41306	AMMECR1-IT1		100874352.0
HGNC:28658	AMMECR1L		83607.0
HGNC:39809	AMMECR1LP1		100420921.0
HGNC:14604	AMN	AF328788	81693.0
HGNC:27281	AMN1		196394.0
HGNC:17810	AMOT	AB028994	154796.0
HGNC:17811	AMOTL1	AF453742	154810.0
HGNC:17812	AMOTL2	AF175966	51421.0
HGNC:468	AMPD1	M60092	270.0
HGNC:469	AMPD2	S47833	271.0
HGNC:470	AMPD3	M84722	272.0
HGNC:471	AMPH		273.0
HGNC:472	AMPHL		
HGNC:473	AMT	D13811	275.0
HGNC:33188	AMTN	AY358528	401138.0
HGNC:474	AMY1A		276.0
HGNC:475	AMY1B		277.0
HGNC:476	AMY1C		278.0
HGNC:477	AMY2A	BC007060	279.0
HGNC:478	AMY2B	M24895	280.0
HGNC:479	AMYP1		281.0
HGNC:22231	AMZ1	AB075830	155185.0
HGNC:28041	AMZ2	CR609550	51321.0
HGNC:26491	AMZ2P1	AK056627	201283.0
HGNC:38072	AMZ2P2		100421018.0
HGNC:54911	AMZ2P3		100128929.0
HGNC:480	AN1		
HGNC:481	AN2		
HGNC:19988	ANAPC1	AJ278357	64682.0
HGNC:44150	ANAPC1P1		100286979.0
HGNC:54708	ANAPC1P2		285074.0
HGNC:54709	ANAPC1P3		100420889.0
HGNC:54710	ANAPC1P4		730268.0
HGNC:54711	ANAPC1P5		100420890.0
HGNC:54712	ANAPC1P6		402096.0
HGNC:19989	ANAPC2	AB037827	29882.0
HGNC:19990	ANAPC4	AF191338	29945.0
HGNC:15713	ANAPC5	AF191339	51433.0
HGNC:17380	ANAPC7	AF191340	51434.0
HGNC:24077	ANAPC10	AF132794	10393.0
HGNC:33976	ANAPC10P1		729198.0
HGNC:14452	ANAPC11	AF247565	51529.0
HGNC:24540	ANAPC13	AF086169	25847.0
HGNC:24531	ANAPC15	AL080071	25906.0
HGNC:54888	ANAPC15P1		100128808.0
HGNC:54889	ANAPC15P2		117751731.0
HGNC:26976	ANAPC16	BC009530	119504.0
HGNC:482	ANCR		282.0
HGNC:33355	ANE1		
HGNC:483	ANG		283.0
HGNC:19961	ANGEL1	AF111169	23357.0
HGNC:30534	ANGEL2	AL079275	90806.0
HGNC:484	ANGPT1	D13628	284.0
HGNC:485	ANGPT2	AF004327	285.0
HGNC:486	ANGPT3		
HGNC:487	ANGPT4	AF074332	51378.0
HGNC:488	ANGPT5		
HGNC:489	ANGPTL1	AF107253	9068.0
HGNC:490	ANGPTL2	AF125175	23452.0
HGNC:491	ANGPTL3	AF152562	27329.0
HGNC:16039	ANGPTL4	AF202636	51129.0
HGNC:19705	ANGPTL5	BC049170	253935.0
HGNC:23140	ANGPTL6	AB054064	83854.0
HGNC:24078	ANGPTL7	Y16132	10218.0
HGNC:24933	ANGPTL8		55908.0
HGNC:40024	ANHX		647589.0
HGNC:17627	ANIB1		
HGNC:31941	ANIB2		
HGNC:31942	ANIB3		
HGNC:31943	ANIB4		
HGNC:492	ANK1	M28880	286.0
HGNC:493	ANK2	M37123	287.0
HGNC:40076	ANK2-AS1		105377373.0
HGNC:494	ANK3	U13616	288.0
HGNC:54102	ANK3-DT		105378320.0
HGNC:26350	ANKAR	AJ549812	150709.0
HGNC:28002	ANKDD1A		348094.0
HGNC:32525	ANKDD1B		728780.0
HGNC:15803	ANKEF1	AK025322	63926.0
HGNC:26766	ANKFN1	AK095654	162282.0
HGNC:20763	ANKFY1	AB033081	51479.0
HGNC:15492	ANKH	AF274753	56172.0
HGNC:55234	ANKH-DT		118597842.0
HGNC:24714	ANKHD1	AF521882	54882.0
HGNC:55564	ANKHD1-DT		121232368.0
HGNC:33530	ANKHD1-EIF4EBP3	AF521883	404734.0
HGNC:22215	ANKIB1	AB037807	54467.0
HGNC:21027	ANKK1	AJ541797	255239.0
HGNC:14588	ANKL1		
HGNC:26812	ANKLE1	AK096688	126549.0
HGNC:29101	ANKLE2	AB014592	23141.0
HGNC:20987	ANKMY1	AB034636	51281.0
HGNC:25370	ANKMY2	AK001740	57037.0
HGNC:13208	ANKRA2	AA442702	57763.0
HGNC:15819	ANKRD1	X83703	27063.0
HGNC:495	ANKRD2	AJ304805	26287.0
HGNC:17280	ANKRD6	AB023174	22881.0
HGNC:18588	ANKRD7	D78334	56311.0
HGNC:20096	ANKRD9	BC015422	122416.0
HGNC:20265	ANKRD10	AK000100	55608.0
HGNC:39891	ANKRD10-IT1		100505494.0
HGNC:21316	ANKRD11	AY373756	29123.0
HGNC:54737	ANKRD11P1		100287912.0
HGNC:54738	ANKRD11P2		100419906.0
HGNC:29135	ANKRD12	AY373757	23253.0
HGNC:21268	ANKRD13A	AF064604	88455.0
HGNC:26363	ANKRD13B	AK092673	124930.0
HGNC:25374	ANKRD13C		81573.0
HGNC:27880	ANKRD13D	AK027313	338692.0
HGNC:23431	ANKRD14		
HGNC:23471	ANKRD16	AL137614	54522.0
HGNC:23575	ANKRD17	AB014597	26057.0
HGNC:55556	ANKRD17-DT		102724832.0
HGNC:23643	ANKRD18A	AB095935	253650.0
HGNC:23644	ANKRD18B		441459.0
HGNC:43601	ANKRD18CP		101926917.0
HGNC:28016	ANKRD18DP	BC042518	348840.0
HGNC:43609	ANKRD18EP		100131031.0
HGNC:22567	ANKRD19P	BC038951	138649.0
HGNC:23665	ANKRD20A1	AL136793	84210.0
HGNC:31979	ANKRD20A2P		441430.0
HGNC:31981	ANKRD20A3P		441425.0
HGNC:31982	ANKRD20A4P		728747.0
HGNC:33833	ANKRD20A5P	BC022023	440482.0
HGNC:37714	ANKRD20A6P		728157.0
HGNC:31980	ANKRD20A7P		653436.0
HGNC:23666	ANKRD20A8P		729171.0
HGNC:42023	ANKRD20A9P		284232.0
HGNC:39707	ANKRD20A10P		100421422.0
HGNC:42024	ANKRD20A11P		391267.0
HGNC:43603	ANKRD20A12P		100874392.0
HGNC:43604	ANKRD20A13P		100132733.0
HGNC:43605	ANKRD20A14P		100533719.0
HGNC:43606	ANKRD20A15P		100533720.0
HGNC:43607	ANKRD20A16P		100421427.0
HGNC:43608	ANKRD20A17P		100421363.0
HGNC:23756	ANKRD20A18P		391269.0
HGNC:42737	ANKRD20A19P		400110.0
HGNC:32319	ANKRD20A20P		728788.0
HGNC:52329	ANKRD20A21P		102723552.0
HGNC:28321	ANKRD22	BC021671	118932.0
HGNC:24470	ANKRD23		200539.0
HGNC:29424	ANKRD24	AB075861	170961.0
HGNC:29186	ANKRD26	AB028997	22852.0
HGNC:32955	ANKRD26P1	BC070117	124149.0
HGNC:39687	ANKRD26P2		646929.0
HGNC:39689	ANKRD26P3		100101938.0
HGNC:39690	ANKRD26P4		100873882.0
HGNC:25310	ANKRD27	AK054561	84079.0
HGNC:29024	ANKRD28	AY367056	23243.0
HGNC:27110	ANKRD29	AK057782	147463.0
HGNC:17234	ANKRD30A	AF269087	91074.0
HGNC:24165	ANKRD30B	BC028407	374860.0
HGNC:35167	ANKRD30BL		554226.0
HGNC:19722	ANKRD30BP1	BQ429618	642460.0
HGNC:16620	ANKRD30BP2	AF427490	149992.0
HGNC:27873	ANKRD30BP3		338579.0
HGNC:26853	ANKRD31	AK097510	256006.0
HGNC:13788	ANKRD33		341405.0
HGNC:35240	ANKRD33B		651746.0
HGNC:41298	ANKRD33B-AS1		100874247.0
HGNC:41506	ANKRD33B-IT1		
HGNC:27639	ANKRD34A	AK128050	284615.0
HGNC:33736	ANKRD34B		340120.0
HGNC:33888	ANKRD34C		390616.0
HGNC:48618	ANKRD34C-AS1	DA336675, DA364073	729911.0
HGNC:26323	ANKRD35	AK091120	148741.0
HGNC:24079	ANKRD36	BC046186	375248.0
HGNC:29333	ANKRD36B	AK024934	57730.0
HGNC:28169	ANKRD36BP1		84832.0
HGNC:33607	ANKRD36BP2		645784.0
HGNC:32946	ANKRD36C	AL832836	400986.0
HGNC:37759	ANKRD36P1		100132420.0
HGNC:29593	ANKRD37	AY296056	353322.0
HGNC:28640	ANKRD39	BC031303	51239.0
HGNC:28233	ANKRD40	BC012978	91369.0
HGNC:26080	ANKRD40CL	AK000701	55018.0
HGNC:26752	ANKRD42	AK095193	338699.0
HGNC:55590	ANKRD42-DT		100506282.0
HGNC:25259	ANKRD44	AK097086	91526.0
HGNC:41090	ANKRD44-AS1		101927596.0
HGNC:55840	ANKRD44-DT		105373824.0
HGNC:41477	ANKRD44-IT1		101927547.0
HGNC:24786	ANKRD45		339416.0
HGNC:27229	ANKRD46	AB077205	157567.0
HGNC:25970	ANKRD49	AF025354	54851.0
HGNC:54619	ANKRD49P1		100419814.0
HGNC:54620	ANKRD49P2		116435289.0
HGNC:54621	ANKRD49P3		391834.0
HGNC:54622	ANKRD49P4		100130680.0
HGNC:29223	ANKRD50	AB033049	57182.0
HGNC:26614	ANKRD52	AK091555	283373.0
HGNC:25691	ANKRD53	BC035234	79998.0
HGNC:25185	ANKRD54	BC014641	129138.0
HGNC:39214	ANKRD54P1		100419962.0
HGNC:25681	ANKRD55	AK021857	79722.0
HGNC:16217	ANKRD60	AL354776	140731.0
HGNC:22467	ANKRD61		100310846.0
HGNC:35241	ANKRD62	BX648696	342850.0
HGNC:42363	ANKRD62P1		107080639.0
HGNC:42393	ANKRD62P1-PARP4P3		23783.0
HGNC:40027	ANKRD63		100131244.0
HGNC:42950	ANKRD65		441869.0
HGNC:55844	ANKRD65-AS1		105378585.0
HGNC:44669	ANKRD66	AK304342	100287718.0
